id,title,body,label,created_at,text,title_clean,body_clean,text_clean
105,Race condition in save under concurrent load,"Under concurrent requests (100 workers), `load` occasionally returns stale data or raises `RuntimeError: dictionary changed size`.

Reproduction script:
```python
import threading
threads = [threading.Thread(target=load) for _ in range(100)]
```
Version: 4.35.0",bug,2023-02-20T03:56:16Z,"Race condition in save under concurrent load Under concurrent requests (100 workers), `load` occasionally returns stale data or raises `RuntimeError: dictionary changed size`.

Reproduction script:
```python
import threading
threads = [threading.Thread(target=load) for _ in range(100)]
```
Version: 4.35.0",Race condition in save under concurrent load,"Under concurrent requests (100 workers), [CODE] occasionally returns stale data or raises [CODE] . Reproduction script: [CODE] Version: 4.35.0","Race condition in save under concurrent load Race condition in save under concurrent load Under concurrent requests (100 workers), [CODE] occasionally returns stale data or raises [CODE] . Reproduction script: [CODE] Version: 4.35.0"
315,ConnectionError after 3 retries with async client,"Using pandas 0.110.0 on Python 3.11.
When the server is slow, I get `ConnectionError` after exactly 50 retries even though I set `TIMEOUT=60`.

Traceback:
```
ConnectionError: max retries exceeded
  File 'client.py', line 142
```",bug,2023-05-24T09:12:32Z,"ConnectionError after 3 retries with async client Using pandas 0.110.0 on Python 3.11.
When the server is slow, I get `ConnectionError` after exactly 50 retries even though I set `TIMEOUT=60`.

Traceback:
```
ConnectionError: max retries exceeded
  File 'client.py', line 142
```",ConnectionError after 3 retries with async client,"Using pandas 0.110.0 on Python 3.11. When the server is slow, I get [CODE] after exactly 50 retries even though I set [CODE] . Traceback: [CODE]","ConnectionError after 3 retries with async client ConnectionError after 3 retries with async client Using pandas 0.110.0 on Python 3.11. When the server is slow, I get [CODE] after exactly 50 retries even though I set [CODE] . Traceback: [CODE]"
229,Add CLI command for lint,"There's no CLI command to export. Users currently have to write a Python script.

Proposed:
```bash
lib export --input file.json --output out/
```

This would significantly improve the DX for non-Python users.",feature,2024-05-07T18:44:27Z,"Add CLI command for lint There's no CLI command to export. Users currently have to write a Python script.

Proposed:
```bash
lib export --input file.json --output out/
```

This would significantly improve the DX for non-Python users.",Add CLI command for lint,There's no CLI command to export. Users currently have to write a Python script. Proposed: [CODE] This would significantly improve the DX for non-Python users.,Add CLI command for lint Add CLI command for lint There's no CLI command to export. Users currently have to write a Python script. Proposed: [CODE] This would significantly improve the DX for non-Python users.
116,How does Processor handle input is None?,"I couldn't find documentation on how `Processor` behaves when the list is empty.

For example:
```python
result = Processor().process(None)  # what happens?
```

Does it raise, return None, or something else?",question,2023-03-27T19:49:19Z,"How does Processor handle input is None? I couldn't find documentation on how `Processor` behaves when the list is empty.

For example:
```python
result = Processor().process(None)  # what happens?
```

Does it raise, return None, or something else?",How does Processor handle input is None?,"I couldn't find documentation on how [CODE] behaves when the list is empty. For example: [CODE] Does it raise, return None, or something else?","How does Processor handle input is None? How does Processor handle input is None? I couldn't find documentation on how [CODE] behaves when the list is empty. For example: [CODE] Does it raise, return None, or something else?"
95,ConnectionError after 10 retries with async client,,bug,2023-01-05T13:30:51Z,ConnectionError after 10 retries with async client ,ConnectionError after 10 retries with async client,,ConnectionError after 10 retries with async client ConnectionError after 10 retries with async client
55,Support async context manager in Pipeline,"Currently `Pipeline` only supports synchronous context managers (`with` statement).

It would be very useful to support `async with Pipeline() as ctx:` for use in asyncio applications.

Related: #3",feature,2022-08-07T12:46:26Z,"Support async context manager in Pipeline Currently `Pipeline` only supports synchronous context managers (`with` statement).

It would be very useful to support `async with Pipeline() as ctx:` for use in asyncio applications.

Related: #3",Support async context manager in Pipeline,Currently [CODE] only supports synchronous context managers ( [CODE] statement). It would be very useful to support [CODE] for use in asyncio applications. Related: #3,Support async context manager in Pipeline Support async context manager in Pipeline Currently [CODE] only supports synchronous context managers ( [CODE] statement). It would be very useful to support [CODE] for use in asyncio applications. Related: #3
44,transform raises AttributeError on macOS 14,"Reproduction:
```python
from lib import Processor
obj = Processor()
obj.transform()  # AttributeError: 'Processor' has no attribute 'reset'
```
Works fine on macOS, fails on macOS 14. Version 4.35.0.",bug,2022-06-24T07:43:09Z,"transform raises AttributeError on macOS 14 Reproduction:
```python
from lib import Processor
obj = Processor()
obj.transform()  # AttributeError: 'Processor' has no attribute 'reset'
```
Works fine on macOS, fails on macOS 14. Version 4.35.0.",transform raises AttributeError on macOS 14,"Reproduction: [CODE] Works fine on macOS, fails on macOS 14. Version 4.35.0.","transform raises AttributeError on macOS 14 transform raises AttributeError on macOS 14 Reproduction: [CODE] Works fine on macOS, fails on macOS 14. Version 4.35.0."
63,ValueError when predict receives empty input,"`load([])` raises `ValueError: list is empty` instead of returning an empty result.

Expected: return `[]`
Actual: raises exception

Version 2.1.0, Python 3.12",bug,2022-09-15T04:20:48Z,"ValueError when predict receives empty input `load([])` raises `ValueError: list is empty` instead of returning an empty result.

Expected: return `[]`
Actual: raises exception

Version 2.1.0, Python 3.12",ValueError when predict receives empty input,"[CODE] raises [CODE] instead of returning an empty result. Expected: return [CODE] Actual: raises exception Version 2.1.0, Python 3.12","ValueError when predict receives empty input ValueError when predict receives empty input [CODE] raises [CODE] instead of returning an empty result. Expected: return [CODE] Actual: raises exception Version 2.1.0, Python 3.12"
53,Memory leak in Model when processing large files,"I notice memory usage grows unboundedly when using `Client` to process files > 1000MB.

Profile output:
```
Client.process(): 2.3GB allocated, not released
```
Using transformers 0.8.1, Ubuntu 22.04.",bug,2022-07-30T01:33:27Z,"Memory leak in Model when processing large files I notice memory usage grows unboundedly when using `Client` to process files > 1000MB.

Profile output:
```
Client.process(): 2.3GB allocated, not released
```
Using transformers 0.8.1, Ubuntu 22.04.",Memory leak in Model when processing large files,"I notice memory usage grows unboundedly when using [CODE] to process files > 1000MB. Profile output: [CODE] Using transformers 0.8.1, Ubuntu 22.04.","Memory leak in Model when processing large files Memory leak in Model when processing large files I notice memory usage grows unboundedly when using [CODE] to process files > 1000MB. Profile output: [CODE] Using transformers 0.8.1, Ubuntu 22.04."
140,Race condition in transform under concurrent load,,bug,2023-06-07T07:01:38Z,Race condition in transform under concurrent load ,Race condition in transform under concurrent load,,Race condition in transform under concurrent load Race condition in transform under concurrent load
251,TypeError when calling predict with dict argument,"I'm using version 2.0.3. When I call `fit(None)` I get:
```
TypeError: expected int, got set
```
This worked in v2.9.0. Steps to reproduce:
1. Install `pip install lib==2.0.3`
2. Run the attached script

OS: macOS 14, Python: 3.10",bug,2024-07-31T04:22:41Z,"TypeError when calling predict with dict argument I'm using version 2.0.3. When I call `fit(None)` I get:
```
TypeError: expected int, got set
```
This worked in v2.9.0. Steps to reproduce:
1. Install `pip install lib==2.0.3`
2. Run the attached script

OS: macOS 14, Python: 3.10",TypeError when calling predict with dict argument,"I'm using version 2.0.3. When I call [CODE] I get: [CODE] This worked in v2.9.0. Steps to reproduce: 1. Install [CODE] 2. Run the attached script OS: macOS 14, Python: 3.10","TypeError when calling predict with dict argument TypeError when calling predict with dict argument I'm using version 2.0.3. When I call [CODE] I get: [CODE] This worked in v2.9.0. Steps to reproduce: 1. Install [CODE] 2. Run the attached script OS: macOS 14, Python: 3.10"
